ParticipantName	GazeEventDuration	GazeEventDuration	GazeEventDuration	GazePointX (MCSpx)	GazePointY (MCSpx)	MediaName
P08h	233	233	233	868.0	469.0	http://www.fiit.stuba.sk/
P08h	233	233	233	875.0	478.0	http://www.fiit.stuba.sk/
P08h	233	233	233	868.0	466.0	http://www.fiit.stuba.sk/
P08h	183	183	183	536.0	523.0	http://www.fiit.stuba.sk/
P08h	183	183	183	527.0	526.0	http://www.fiit.stuba.sk/
P08h	183	183	183	523.0	527.0	http://www.fiit.stuba.sk/
P08h	183	183	183	531.0	532.0	http://www.fiit.stuba.sk/
P08h	183	183	183	529.0	527.0	http://www.fiit.stuba.sk/
P08h	183	183	183	519.0	532.0	http://www.fiit.stuba.sk/
P08h	183	183	183	520.0	529.0	http://www.fiit.stuba.sk/
P08h	183	183	183	525.0	528.0	http://www.fiit.stuba.sk/
P08h	183	183	183	529.0	532.0	http://www.fiit.stuba.sk/
P08h	183	183	183	522.0	535.0	http://www.fiit.stuba.sk/
P08h	183	183	183	519.0	535.0	http://www.fiit.stuba.sk/
P08h	183	183	183	457.0	593.0	http://www.fiit.stuba.sk/
P08h	183	183	183	456.0	601.0	http://www.fiit.stuba.sk/
P08h	183	183	183	458.0	599.0	http://www.fiit.stuba.sk/
P08h	183	183	183	454.0	596.0	http://www.fiit.stuba.sk/
P08h	183	183	183	452.0	593.0	http://www.fiit.stuba.sk/
P08h	183	183	183	458.0	595.0	http://www.fiit.stuba.sk/
P08h	183	183	183	458.0	607.0	http://www.fiit.stuba.sk/
P08h	183	183	183	457.0	593.0	http://www.fiit.stuba.sk/
P08h	183	183	183	455.0	598.0	http://www.fiit.stuba.sk/
P08h	183	183	183	452.0	594.0	http://www.fiit.stuba.sk/
P08h	183	183	183	459.0	597.0	http://www.fiit.stuba.sk/
P08h	183	183	183	544.0	597.0	http://www.fiit.stuba.sk/
P08h	183	183	183	555.0	598.0	http://www.fiit.stuba.sk/
P08h	183	183	183	562.0	603.0	http://www.fiit.stuba.sk/
P08h	183	183	183	565.0	600.0	http://www.fiit.stuba.sk/
P08h	183	183	183	562.0	584.0	http://www.fiit.stuba.sk/
P08h	183	183	183	550.0	597.0	http://www.fiit.stuba.sk/
P08h	183	183	183	551.0	592.0	http://www.fiit.stuba.sk/
P08h	183	183	183	559.0	584.0	http://www.fiit.stuba.sk/
P08h	183	183	183	557.0	584.0	http://www.fiit.stuba.sk/
P08h	183	183	183	546.0	599.0	http://www.fiit.stuba.sk/
P08h	183	183	183	547.0	603.0	http://www.fiit.stuba.sk/
P08h	150	150	150	739.0	596.0	http://www.fiit.stuba.sk/
P08h	150	150	150	727.0	602.0	http://www.fiit.stuba.sk/
P08h	150	150	150	748.0	612.0	http://www.fiit.stuba.sk/
P08h	150	150	150	744.0	599.0	http://www.fiit.stuba.sk/
P08h	150	150	150	738.0	595.0	http://www.fiit.stuba.sk/
P08h	150	150	150	752.0	596.0	http://www.fiit.stuba.sk/
P08h	150	150	150	734.0	611.0	http://www.fiit.stuba.sk/
P08h	150	150	150	743.0	606.0	http://www.fiit.stuba.sk/
P08h	150	150	150	739.0	594.0	http://www.fiit.stuba.sk/
P08h	150	150	150	1004.0	572.0	http://www.fiit.stuba.sk/
P08h	150	150	150	1001.0	578.0	http://www.fiit.stuba.sk/
P08h	150	150	150	1006.0	570.0	http://www.fiit.stuba.sk/
P08h	150	150	150	1008.0	563.0	http://www.fiit.stuba.sk/
P08h	150	150	150	1004.0	583.0	http://www.fiit.stuba.sk/
P08h	150	150	150	994.0	587.0	http://www.fiit.stuba.sk/
P08h	150	150	150	1013.0	584.0	http://www.fiit.stuba.sk/
P08h	150	150	150	1002.0	576.0	http://www.fiit.stuba.sk/
P08h	150	150	150	999.0	586.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1048.0	562.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1041.0	558.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1045.0	562.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1042.0	563.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1036.0	570.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1035.0	582.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1044.0	561.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1037.0	575.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1048.0	579.0	http://www.fiit.stuba.sk/
P08h	166	166	166	1041.0	588.0	http://www.fiit.stuba.sk/
P08h	133	133	133	1095.0	562.0	http://www.fiit.stuba.sk/
P08h	133	133	133	1104.0	558.0	http://www.fiit.stuba.sk/
P08h	133	133	133	1093.0	559.0	http://www.fiit.stuba.sk/
P08h	133	133	133	1107.0	560.0	http://www.fiit.stuba.sk/
P08h	133	133	133	1101.0	563.0	http://www.fiit.stuba.sk/
P08h	133	133	133	1105.0	563.0	http://www.fiit.stuba.sk/
P08h	133	133	133	1110.0	556.0	http://www.fiit.stuba.sk/
P08h	133	133	133	1107.0	559.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1053.0	478.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1047.0	493.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1044.0	479.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1053.0	482.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1050.0	485.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1056.0	481.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1050.0	482.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1062.0	480.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1035.0	499.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1052.0	497.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1051.0	478.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1046.0	498.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1058.0	498.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1057.0	508.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1060.0	516.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1050.0	518.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1044.0	457.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1035.0	456.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1028.0	456.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1031.0	466.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1030.0	447.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1039.0	453.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1017.0	470.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1034.0	469.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1046.0	456.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1044.0	462.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1051.0	455.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1050.0	450.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1043.0	466.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1037.0	452.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1053.0	443.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1040.0	458.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1035.0	456.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1038.0	441.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1053.0	450.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1045.0	437.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1045.0	440.0	http://www.fiit.stuba.sk/
P08h	367	367	367	1044.0	458.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1036.0	518.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1034.0	514.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1035.0	515.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1036.0	531.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1025.0	539.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1033.0	517.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1028.0	516.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1023.0	534.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1018.0	537.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1009.0	544.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1034.0	518.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1023.0	533.0	http://www.fiit.stuba.sk/
P08h	217	217	217	1024.0	531.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1036.0	605.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1033.0	598.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1024.0	626.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1024.0	624.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1042.0	606.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1037.0	605.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1025.0	619.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1025.0	628.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1040.0	605.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1027.0	618.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1020.0	642.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1015.0	641.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1027.0	606.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1033.0	605.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1023.0	627.0	http://www.fiit.stuba.sk/
P08h	267	267	267	1035.0	612.0	http://www.fiit.stuba.sk/
P08h	150	150	150	599.0	55.0	http://www.fiit.stuba.sk/
P08h	150	150	150	589.0	53.0	http://www.fiit.stuba.sk/
P08h	150	150	150	594.0	41.0	http://www.fiit.stuba.sk/
P08h	150	150	150	607.0	51.0	http://www.fiit.stuba.sk/
P08h	150	150	150	596.0	52.0	http://www.fiit.stuba.sk/
P08h	150	150	150	601.0	55.0	http://www.fiit.stuba.sk/
P08h	150	150	150	599.0	50.0	http://www.fiit.stuba.sk/
P08h	150	150	150	599.0	62.0	http://www.fiit.stuba.sk/
P08h	233	233	233	618.0	69.0	http://www.fiit.stuba.sk/
P08h	233	233	233	627.0	66.0	http://www.fiit.stuba.sk/
P08h	233	233	233	614.0	90.0	http://www.fiit.stuba.sk/
P08h	233	233	233	607.0	100.0	http://www.fiit.stuba.sk/
P08h	233	233	233	618.0	80.0	http://www.fiit.stuba.sk/
P08h	233	233	233	625.0	69.0	http://www.fiit.stuba.sk/
P08h	233	233	233	616.0	81.0	http://www.fiit.stuba.sk/
P08h	233	233	233	619.0	103.0	http://www.fiit.stuba.sk/
P08h	233	233	233	626.0	82.0	http://www.fiit.stuba.sk/
P08h	233	233	233	628.0	76.0	http://www.fiit.stuba.sk/
P08h	233	233	233	624.0	85.0	http://www.fiit.stuba.sk/
P08h	233	233	233	614.0	86.0	http://www.fiit.stuba.sk/
P08h	233	233	233	623.0	90.0	http://www.fiit.stuba.sk/
P08h	233	233	233	611.0	82.0	http://www.fiit.stuba.sk/
P08h	283	283	283	447.0	91.0	http://www.fiit.stuba.sk/
P08h	283	283	283	445.0	98.0	http://www.fiit.stuba.sk/
P08h	283	283	283	448.0	103.0	http://www.fiit.stuba.sk/
P08h	283	283	283	444.0	98.0	http://www.fiit.stuba.sk/
P08h	283	283	283	450.0	92.0	http://www.fiit.stuba.sk/
P08h	283	283	283	445.0	105.0	http://www.fiit.stuba.sk/
P08h	283	283	283	448.0	102.0	http://www.fiit.stuba.sk/
P08h	283	283	283	445.0	98.0	http://www.fiit.stuba.sk/
P08h	283	283	283	454.0	86.0	http://www.fiit.stuba.sk/
P08h	283	283	283	445.0	99.0	http://www.fiit.stuba.sk/
P08h	283	283	283	452.0	101.0	http://www.fiit.stuba.sk/
P08h	283	283	283	446.0	99.0	http://www.fiit.stuba.sk/
P08h	283	283	283	446.0	107.0	http://www.fiit.stuba.sk/
P08h	283	283	283	458.0	81.0	http://www.fiit.stuba.sk/
P08h	283	283	283	446.0	113.0	http://www.fiit.stuba.sk/
P08h	283	283	283	455.0	109.0	http://www.fiit.stuba.sk/
P08h	283	283	283	444.0	107.0	http://www.fiit.stuba.sk/
P08h	450	450	450	768.0	100.0	http://www.fiit.stuba.sk/
P08h	450	450	450	769.0	110.0	http://www.fiit.stuba.sk/
P08h	450	450	450	773.0	106.0	http://www.fiit.stuba.sk/
P08h	450	450	450	767.0	115.0	http://www.fiit.stuba.sk/
P08h	450	450	450	774.0	106.0	http://www.fiit.stuba.sk/
P08h	450	450	450	790.0	102.0	http://www.fiit.stuba.sk/
P08h	450	450	450	772.0	116.0	http://www.fiit.stuba.sk/
P08h	450	450	450	778.0	104.0	http://www.fiit.stuba.sk/
P08h	450	450	450	787.0	104.0	http://www.fiit.stuba.sk/
P08h	450	450	450	784.0	95.0	http://www.fiit.stuba.sk/
P08h	450	450	450	783.0	88.0	http://www.fiit.stuba.sk/
P08h	450	450	450	769.0	113.0	http://www.fiit.stuba.sk/
P08h	450	450	450	780.0	115.0	http://www.fiit.stuba.sk/
P08h	450	450	450	777.0	118.0	http://www.fiit.stuba.sk/
P08h	450	450	450	777.0	107.0	http://www.fiit.stuba.sk/
P08h	450	450	450	770.0	128.0	http://www.fiit.stuba.sk/
P08h	450	450	450	781.0	121.0	http://www.fiit.stuba.sk/
P08h	450	450	450	778.0	121.0	http://www.fiit.stuba.sk/
P08h	450	450	450	778.0	113.0	http://www.fiit.stuba.sk/
P08h	450	450	450	780.0	102.0	http://www.fiit.stuba.sk/
P08h	450	450	450	783.0	108.0	http://www.fiit.stuba.sk/
P08h	450	450	450	776.0	110.0	http://www.fiit.stuba.sk/
P08h	450	450	450	779.0	110.0	http://www.fiit.stuba.sk/
P08h	450	450	450	784.0	99.0	http://www.fiit.stuba.sk/
P08h	450	450	450	791.0	95.0	http://www.fiit.stuba.sk/
P08h	450	450	450	776.0	115.0	http://www.fiit.stuba.sk/
P08h	450	450	450	776.0	113.0	http://www.fiit.stuba.sk/
P08h	167	167	167	607.0	97.0	http://www.fiit.stuba.sk/
P08h	167	167	167	606.0	122.0	http://www.fiit.stuba.sk/
P08h	167	167	167	609.0	109.0	http://www.fiit.stuba.sk/
P08h	167	167	167	593.0	110.0	http://www.fiit.stuba.sk/
P08h	167	167	167	593.0	108.0	http://www.fiit.stuba.sk/
P08h	167	167	167	594.0	115.0	http://www.fiit.stuba.sk/
P08h	167	167	167	597.0	104.0	http://www.fiit.stuba.sk/
P08h	167	167	167	605.0	134.0	http://www.fiit.stuba.sk/
P08h	167	167	167	597.0	110.0	http://www.fiit.stuba.sk/
P08h	167	167	167	607.0	98.0	http://www.fiit.stuba.sk/
P08h	317	317	317	431.0	184.0	http://www.fiit.stuba.sk/
P08h	317	317	317	430.0	186.0	http://www.fiit.stuba.sk/
P08h	317	317	317	430.0	211.0	http://www.fiit.stuba.sk/
P08h	317	317	317	438.0	183.0	http://www.fiit.stuba.sk/
P08h	317	317	317	433.0	187.0	http://www.fiit.stuba.sk/
P08h	317	317	317	430.0	205.0	http://www.fiit.stuba.sk/
P08h	317	317	317	428.0	205.0	http://www.fiit.stuba.sk/
P08h	317	317	317	430.0	190.0	http://www.fiit.stuba.sk/
P08h	317	317	317	443.0	202.0	http://www.fiit.stuba.sk/
P08h	317	317	317	431.0	195.0	http://www.fiit.stuba.sk/
P08h	317	317	317	434.0	206.0	http://www.fiit.stuba.sk/
P08h	317	317	317	429.0	204.0	http://www.fiit.stuba.sk/
P08h	317	317	317	443.0	200.0	http://www.fiit.stuba.sk/
P08h	317	317	317	427.0	195.0	http://www.fiit.stuba.sk/
P08h	317	317	317	432.0	198.0	http://www.fiit.stuba.sk/
P08h	317	317	317	444.0	200.0	http://www.fiit.stuba.sk/
P08h	317	317	317	440.0	189.0	http://www.fiit.stuba.sk/
P08h	317	317	317	435.0	195.0	http://www.fiit.stuba.sk/
P08h	317	317	317	433.0	210.0	http://www.fiit.stuba.sk/
P08h	150	150	150	450.0	222.0	http://www.fiit.stuba.sk/
P08h	150	150	150	437.0	232.0	http://www.fiit.stuba.sk/
P08h	150	150	150	437.0	229.0	http://www.fiit.stuba.sk/
P08h	150	150	150	444.0	235.0	http://www.fiit.stuba.sk/
P08h	150	150	150	451.0	221.0	http://www.fiit.stuba.sk/
P08h	150	150	150	450.0	223.0	http://www.fiit.stuba.sk/
P08h	150	150	150	440.0	234.0	http://www.fiit.stuba.sk/
P08h	150	150	150	446.0	229.0	http://www.fiit.stuba.sk/
P08h	150	150	150	442.0	222.0	http://www.fiit.stuba.sk/
P08h	817	817	817	499.0	228.0	http://www.fiit.stuba.sk/
P08h	817	817	817	489.0	212.0	http://www.fiit.stuba.sk/
P08h	817	817	817	494.0	215.0	http://www.fiit.stuba.sk/
P08h	817	817	817	504.0	224.0	http://www.fiit.stuba.sk/
P08h	817	817	817	504.0	218.0	http://www.fiit.stuba.sk/
P08h	817	817	817	493.0	214.0	http://www.fiit.stuba.sk/
P08h	817	817	817	499.0	221.0	http://www.fiit.stuba.sk/
P08h	817	817	817	500.0	227.0	http://www.fiit.stuba.sk/
P08h	817	817	817	500.0	239.0	http://www.fiit.stuba.sk/
P08h	817	817	817	498.0	230.0	http://www.fiit.stuba.sk/
P08h	817	817	817	494.0	220.0	http://www.fiit.stuba.sk/
P08h	817	817	817	503.0	207.0	http://www.fiit.stuba.sk/
P08h	817	817	817	489.0	223.0	http://www.fiit.stuba.sk/
P08h	817	817	817	498.0	235.0	http://www.fiit.stuba.sk/
P08h	817	817	817	494.0	223.0	http://www.fiit.stuba.sk/
P08h	817	817	817	499.0	209.0	http://www.fiit.stuba.sk/
P08h	817	817	817	495.0	238.0	http://www.fiit.stuba.sk/
P08h	817	817	817	489.0	217.0	http://www.fiit.stuba.sk/
P08h	817	817	817	502.0	225.0	http://www.fiit.stuba.sk/
P08h	817	817	817	494.0	223.0	http://www.fiit.stuba.sk/
P08h	817	817	817	490.0	217.0	http://www.fiit.stuba.sk/
P08h	817	817	817	497.0	221.0	http://www.fiit.stuba.sk/
P08h	817	817	817	504.0	217.0	http://www.fiit.stuba.sk/
P08h	817	817	817	490.0	215.0	http://www.fiit.stuba.sk/
P08h	817	817	817	500.0	247.0	http://www.fiit.stuba.sk/
P08h	817	817	817	493.0	236.0	http://www.fiit.stuba.sk/
P08h	817	817	817	490.0	241.0	http://www.fiit.stuba.sk/
P08h	817	817	817	504.0	224.0	http://www.fiit.stuba.sk/
P08h	817	817	817	494.0	226.0	http://www.fiit.stuba.sk/
P08h	817	817	817	494.0	221.0	http://www.fiit.stuba.sk/
P08h	817	817	817	496.0	231.0	http://www.fiit.stuba.sk/
P08h	817	817	817	494.0	228.0	http://www.fiit.stuba.sk/
P08h	817	817	817	492.0	226.0	http://www.fiit.stuba.sk/
P08h	817	817	817	495.0	242.0	http://www.fiit.stuba.sk/
P08h	817	817	817	491.0	231.0	http://www.fiit.stuba.sk/
P09h	133	133	133	532.0	350.0	http://www.fiit.stuba.sk/
P09h	133	133	133	475.0	361.0	http://www.fiit.stuba.sk/
P09h	133	133	133	529.0	363.0	http://www.fiit.stuba.sk/
P09h	133	133	133	521.0	364.0	http://www.fiit.stuba.sk/
P09h	133	133	133	543.0	373.0	http://www.fiit.stuba.sk/
P09h	133	133	133	526.0	372.0	http://www.fiit.stuba.sk/
P09h	133	133	133	535.0	358.0	http://www.fiit.stuba.sk/
P09h	133	133	133	534.0	352.0	http://www.fiit.stuba.sk/
P09h	150	150	150	964.0	493.0	http://www.fiit.stuba.sk/
P09h	150	150	150	970.0	471.0	http://www.fiit.stuba.sk/
P09h	150	150	150	964.0	475.0	http://www.fiit.stuba.sk/
P09h	150	150	150	963.0	477.0	http://www.fiit.stuba.sk/
P09h	150	150	150	978.0	472.0	http://www.fiit.stuba.sk/
P09h	150	150	150	973.0	480.0	http://www.fiit.stuba.sk/
P09h	150	150	150	950.0	484.0	http://www.fiit.stuba.sk/
P09h	150	150	150	974.0	478.0	http://www.fiit.stuba.sk/
P09h	150	150	150	966.0	491.0	http://www.fiit.stuba.sk/
P09h	134	134	134	1493.0	283.0	http://www.fiit.stuba.sk/
P09h	134	134	134	1465.0	298.0	http://www.fiit.stuba.sk/
P09h	134	134	134	1485.0	285.0	http://www.fiit.stuba.sk/
P09h	134	134	134	1468.0	286.0	http://www.fiit.stuba.sk/
P09h	134	134	134	1493.0	284.0	http://www.fiit.stuba.sk/
P09h	134	134	134	1481.0	279.0	http://www.fiit.stuba.sk/
P09h	134	134	134	1495.0	283.0	http://www.fiit.stuba.sk/
P09h	134	134	134	1487.0	295.0	http://www.fiit.stuba.sk/
P09h	133	133	133	862.0	574.0	http://www.fiit.stuba.sk/
P09h	133	133	133	841.0	562.0	http://www.fiit.stuba.sk/
P09h	133	133	133	832.0	593.0	http://www.fiit.stuba.sk/
P09h	133	133	133	848.0	580.0	http://www.fiit.stuba.sk/
P09h	133	133	133	854.0	591.0	http://www.fiit.stuba.sk/
P09h	133	133	133	838.0	596.0	http://www.fiit.stuba.sk/
P09h	133	133	133	849.0	582.0	http://www.fiit.stuba.sk/
P09h	133	133	133	844.0	574.0	http://www.fiit.stuba.sk/
P09h	650	650	650	934.0	571.0	http://www.fiit.stuba.sk/
P09h	650	650	650	948.0	585.0	http://www.fiit.stuba.sk/
P09h	650	650	650	940.0	583.0	http://www.fiit.stuba.sk/
P09h	650	650	650	940.0	574.0	http://www.fiit.stuba.sk/
P09h	650	650	650	946.0	595.0	http://www.fiit.stuba.sk/
P09h	650	650	650	940.0	575.0	http://www.fiit.stuba.sk/
P09h	650	650	650	948.0	587.0	http://www.fiit.stuba.sk/
P09h	650	650	650	964.0	585.0	http://www.fiit.stuba.sk/
P09h	650	650	650	932.0	581.0	http://www.fiit.stuba.sk/
P09h	650	650	650	953.0	582.0	http://www.fiit.stuba.sk/
P09h	650	650	650	940.0	586.0	http://www.fiit.stuba.sk/
P09h	650	650	650	926.0	588.0	http://www.fiit.stuba.sk/
P09h	650	650	650	929.0	577.0	http://www.fiit.stuba.sk/
P09h	650	650	650	930.0	592.0	http://www.fiit.stuba.sk/
P09h	650	650	650	936.0	582.0	http://www.fiit.stuba.sk/
P09h	650	650	650	925.0	590.0	http://www.fiit.stuba.sk/
P09h	650	650	650	937.0	583.0	http://www.fiit.stuba.sk/
P09h	650	650	650	940.0	586.0	http://www.fiit.stuba.sk/
P09h	650	650	650	938.0	588.0	http://www.fiit.stuba.sk/
P09h	650	650	650	947.0	577.0	http://www.fiit.stuba.sk/
P09h	650	650	650	929.0	596.0	http://www.fiit.stuba.sk/
P09h	650	650	650	1010.0	571.0	http://www.fiit.stuba.sk/
P09h	650	650	650	945.0	588.0	http://www.fiit.stuba.sk/
P09h	650	650	650	934.0	584.0	http://www.fiit.stuba.sk/
P09h	650	650	650	933.0	584.0	http://www.fiit.stuba.sk/
P09h	650	650	650	921.0	576.0	http://www.fiit.stuba.sk/
P09h	650	650	650	994.0	583.0	http://www.fiit.stuba.sk/
P09h	650	650	650	937.0	589.0	http://www.fiit.stuba.sk/
P09h	650	650	650	943.0	594.0	http://www.fiit.stuba.sk/
P09h	650	650	650	937.0	583.0	http://www.fiit.stuba.sk/
P09h	650	650	650	930.0	579.0	http://www.fiit.stuba.sk/
P09h	650	650	650	950.0	604.0	http://www.fiit.stuba.sk/
P09h	650	650	650	948.0	603.0	http://www.fiit.stuba.sk/
P09h	650	650	650	938.0	577.0	http://www.fiit.stuba.sk/
P09h	650	650	650	932.0	584.0	http://www.fiit.stuba.sk/
P09h	650	650	650	943.0	588.0	http://www.fiit.stuba.sk/
P09h	650	650	650	931.0	594.0	http://www.fiit.stuba.sk/
P09h	650	650	650	932.0	606.0	http://www.fiit.stuba.sk/
P09h	650	650	650	928.0	590.0	http://www.fiit.stuba.sk/
P09h	133	133	133	653.0	694.0	http://www.fiit.stuba.sk/
P09h	133	133	133	638.0	690.0	http://www.fiit.stuba.sk/
P09h	133	133	133	650.0	687.0	http://www.fiit.stuba.sk/
P09h	133	133	133	638.0	684.0	http://www.fiit.stuba.sk/
P09h	133	133	133	639.0	680.0	http://www.fiit.stuba.sk/
P09h	133	133	133	641.0	665.0	http://www.fiit.stuba.sk/
P09h	133	133	133	629.0	683.0	http://www.fiit.stuba.sk/
P09h	133	133	133	636.0	691.0	http://www.fiit.stuba.sk/
P09h	200	200	200	711.0	576.0	http://www.fiit.stuba.sk/
P09h	200	200	200	723.0	566.0	http://www.fiit.stuba.sk/
P09h	200	200	200	735.0	566.0	http://www.fiit.stuba.sk/
P09h	200	200	200	720.0	569.0	http://www.fiit.stuba.sk/
P09h	200	200	200	731.0	586.0	http://www.fiit.stuba.sk/
P09h	200	200	200	728.0	581.0	http://www.fiit.stuba.sk/
P09h	200	200	200	734.0	590.0	http://www.fiit.stuba.sk/
P09h	200	200	200	729.0	580.0	http://www.fiit.stuba.sk/
P09h	200	200	200	711.0	564.0	http://www.fiit.stuba.sk/
P09h	200	200	200	723.0	560.0	http://www.fiit.stuba.sk/
P09h	200	200	200	720.0	563.0	http://www.fiit.stuba.sk/
P09h	200	200	200	720.0	576.0	http://www.fiit.stuba.sk/
P09h	250	250	250	949.0	594.0	http://www.fiit.stuba.sk/
P09h	250	250	250	950.0	586.0	http://www.fiit.stuba.sk/
P09h	250	250	250	953.0	589.0	http://www.fiit.stuba.sk/
P09h	250	250	250	954.0	594.0	http://www.fiit.stuba.sk/
P09h	250	250	250	933.0	596.0	http://www.fiit.stuba.sk/
P09h	250	250	250	958.0	593.0	http://www.fiit.stuba.sk/
P09h	250	250	250	954.0	592.0	http://www.fiit.stuba.sk/
P09h	250	250	250	973.0	602.0	http://www.fiit.stuba.sk/
P09h	250	250	250	950.0	593.0	http://www.fiit.stuba.sk/
P09h	250	250	250	957.0	580.0	http://www.fiit.stuba.sk/
P09h	250	250	250	954.0	596.0	http://www.fiit.stuba.sk/
P09h	250	250	250	951.0	574.0	http://www.fiit.stuba.sk/
P09h	250	250	250	995.0	621.0	http://www.fiit.stuba.sk/
P09h	250	250	250	946.0	592.0	http://www.fiit.stuba.sk/
P09h	250	250	250	942.0	589.0	http://www.fiit.stuba.sk/
P09h	133	133	133	960.0	566.0	http://www.fiit.stuba.sk/
P09h	133	133	133	982.0	558.0	http://www.fiit.stuba.sk/
P09h	133	133	133	981.0	559.0	http://www.fiit.stuba.sk/
P09h	133	133	133	964.0	571.0	http://www.fiit.stuba.sk/
P09h	133	133	133	960.0	559.0	http://www.fiit.stuba.sk/
P09h	133	133	133	969.0	556.0	http://www.fiit.stuba.sk/
P09h	133	133	133	971.0	548.0	http://www.fiit.stuba.sk/
P09h	133	133	133	967.0	563.0	http://www.fiit.stuba.sk/
P09h	250	250	250	947.0	521.0	http://www.fiit.stuba.sk/
P09h	250	250	250	966.0	533.0	http://www.fiit.stuba.sk/
P09h	250	250	250	959.0	535.0	http://www.fiit.stuba.sk/
P09h	250	250	250	949.0	534.0	http://www.fiit.stuba.sk/
P09h	250	250	250	956.0	526.0	http://www.fiit.stuba.sk/
P09h	250	250	250	945.0	508.0	http://www.fiit.stuba.sk/
P09h	250	250	250	972.0	534.0	http://www.fiit.stuba.sk/
P09h	250	250	250	955.0	539.0	http://www.fiit.stuba.sk/
P09h	250	250	250	956.0	530.0	http://www.fiit.stuba.sk/
P09h	250	250	250	946.0	531.0	http://www.fiit.stuba.sk/
P09h	250	250	250	974.0	521.0	http://www.fiit.stuba.sk/
P09h	250	250	250	970.0	519.0	http://www.fiit.stuba.sk/
P09h	250	250	250	971.0	525.0	http://www.fiit.stuba.sk/
